Edge ID,Start Node,Start Name,Start Coordinates,End Node,End Name,End Coordinates,distance_km,system_ID,start_point_idx,end_point_idx
pt_33.71_-78.8836-pt_-36.4833_-56.7,pt_33.71_-78.8836,"Myrtle Beach, United States","(-78.8836, 33.71)",pt_-36.4833_-56.7,"Las Toninas, Argentina","(-56.7, -36.4833)",8105.3348982177895,2023.10,1408,1409
pt_-34.9557_-54.9381-pt_-36.4833_-56.7,pt_-34.9557_-54.9381,"Punta del Este, Uruguay","(-54.9381, -34.9557)",pt_-36.4833_-56.7,"Las Toninas, Argentina","(-56.7, -36.4833)",232.67601596653702,2023.10,1410,1409
pt_-24.0058_-46.4028-pt_-36.4833_-56.7,pt_-24.0058_-46.4028,"Praia Grande, Brazil","(-46.4028, -24.0058)",pt_-36.4833_-56.7,"Las Toninas, Argentina","(-56.7, -36.4833)",1699.1419375722223,2023.10,1411,1409
pt_1.3167_103.7169-grid_0.4_102.1,pt_1.3167_103.7169,"Tuas, Singapore","(103.7169, 1.3167)",grid_0.4_102.1,grid_0.4_102.1,"(102.1, 0.4)",206.5526153141397,2023.11,1412,1413
grid_0.4_102.1-grid_0.4_92.5,grid_0.4_102.1,grid_0.4_102.1,"(102.1, 0.4)",grid_0.4_92.5,grid_0.4_92.5,"(92.5, 0.4)",1068.641182188634,2023.11,1413,1414
grid_0.4_92.5-grid_2.5_84.0,grid_0.4_92.5,grid_0.4_92.5,"(92.5, 0.4)",grid_2.5_84.0,grid_2.5_84.0,"(84.0, 2.5)",973.9477849066948,2023.11,1414,1415
grid_2.5_84.0-grid_2.7_81.5,grid_2.5_84.0,grid_2.5_84.0,"(84.0, 2.5)",grid_2.7_81.5,grid_2.7_81.5,"(81.5, 2.7)",278.89218796283245,2023.11,1415,1416
grid_2.7_81.5-pt_19.0758_72.8775,grid_2.7_81.5,grid_2.7_81.5,"(81.5, 2.7)",pt_19.0758_72.8775,"Mumbai, India","(72.8775, 19.0758)",2040.4529762306636,2023.11,1416,1417
pt_3.0_101.0-grid_0.4_102.1,pt_3.0_101.0,"Morib, Malaysia","(101.0, 3.0)",grid_0.4_102.1,grid_0.4_102.1,"(102.1, 0.4)",312.46235569534275,2023.11,1418,1413
pt_5.95_80.5333-grid_2.7_81.5,pt_5.95_80.5333,"Matara, Sri Lanka","(80.5333, 5.95)",grid_2.7_81.5,grid_2.7_81.5,"(81.5, 2.7)",375.0620788004318,2023.11,1419,1416
pt_7.0_99.72-grid_0.4_92.5,pt_7.0_99.72,"Satun, Thailand","(99.72, 7.0)",grid_0.4_92.5,grid_0.4_92.5,"(92.5, 0.4)",1084.0825584358024,2023.11,1420,1414
pt_13.0825_80.275-grid_2.5_84.0,pt_13.0825_80.275,"Chennai, India","(80.275, 13.0825)",grid_2.5_84.0,grid_2.5_84.0,"(84.0, 2.5)",1240.217585162946,2023.11,1421,1415
pt_49.2608_-123.1139-pt_49.2339_-124.805,pt_49.2608_-123.1139,"Vancouver, Canada","(-123.1139, 49.2608)",pt_49.2339_-124.805,"Port Alberni, Canada","(-124.805, 49.2339)",123.16068146016832,2023.15,1422,1423
pt_37.0_141.0-grid_36.9_141.5,pt_37.0_141.0,"Takahagi, Japan","(141.0, 37.0)",grid_36.9_141.5,grid_36.9_141.5,"(141.5, 36.9)",45.896787494253225,2023.15,1424,1425
grid_36.9_141.5-pt_49.2339_-124.805,grid_36.9_141.5,grid_36.9_141.5,"(141.5, 36.9)",pt_49.2339_-124.805,"Port Alberni, Canada","(-124.805, 49.2339)",7256.598575803737,2023.15,1425,1423
pt_34.0_137.0-grid_36.9_141.5,pt_34.0_137.0,"Shima, Japan","(137.0, 34.0)",grid_36.9_141.5,grid_36.9_141.5,"(141.5, 36.9)",519.9100085771292,2023.15,1426,1425
pt_55.1_14.7-pt_54.5164_13.6411,pt_55.1_14.7,"Ronne, Denmark","(14.7, 55.1)",pt_54.5164_13.6411,"Sassnitz, Germany","(13.6411, 54.5164)",94.1062825979115,2023.18,1427,1428
pt_55.5508_14.3479-pt_55.2461_14.8347,pt_55.5508_14.3479,"Simrishamn, Sweden","(14.3479, 55.5508)",pt_55.2461_14.8347,"Tejn, Denmark","(14.8347, 55.2461)",45.84756347832988,2023.18,1429,1430
pt_55.2461_14.8347-pt_55.0_15.0,pt_55.2461_14.8347,"Tejn, Denmark","(14.8347, 55.2461)",pt_55.0_15.0,"Hasle, Denmark","(15.0, 55.0)",29.35684121776284,2023.18,1430,1431
pt_55.2461_14.8347-pt_56.0_16.0,pt_55.2461_14.8347,"Tejn, Denmark","(14.8347, 55.2461)",pt_56.0_16.0,"Gronhogen, Sweden","(16.0, 56.0)",111.50707383476865,2023.18,1430,1432
pt_57.3876_18.2039-pt_57.3232_17.0125,pt_57.3876_18.2039,"Klintehamn, Sweden","(18.2039, 57.3876)",pt_57.3232_17.0125,"Byxelkrok, Sweden","(17.0125, 57.3232)",72.06918146431295,2023.18,1433,1434
pt_56.0_12.0-pt_55.5267_12.9356,pt_56.0_12.0,"Brondby, Denmark","(12.0, 56.0)",pt_55.5267_12.9356,"Klangshamn, Sweden","(12.9356, 55.5267)",78.9049415216988,2023.18,1435,1436
pt_58.9333_18.25-pt_57.8443_18.7821,pt_58.9333_18.25,"Utö, Sweden","(18.25, 58.9333)",pt_57.8443_18.7821,"Kappelshamn, Sweden","(18.7821, 57.8443)",125.22576440477553,2023.18,1437,1438
pt_39.0833_17.1167-pt_38.9575_20.7517,pt_39.0833_17.1167,"Crotone, Italy","(17.1167, 39.0833)",pt_38.9575_20.7517,"Preveza, Greece","(20.7517, 38.9575)",315.0850792024645,2023.21,1439,1440
pt_44.4072_8.934-grid_43.3_7.4,pt_44.4072_8.934,"Genoa, Italy","(8.934, 44.4072)",grid_43.3_7.4,grid_43.3_7.4,"(7.4, 43.3)",174.1957015154783,2023.22,1441,1442
grid_43.3_7.4-grid_42.6_5.8,grid_43.3_7.4,grid_43.3_7.4,"(7.4, 43.3)",grid_42.6_5.8,grid_42.6_5.8,"(5.8, 42.6)",151.9699247732481,2023.22,1442,1443
grid_42.6_5.8-pt_41.3825_2.1769,grid_42.6_5.8,grid_42.6_5.8,"(5.8, 42.6)",pt_41.3825_2.1769,"Barcelona, Spain","(2.1769, 41.3825)",329.2311384294635,2023.22,1443,1444
pt_43.2967_5.3764-grid_42.6_5.8,pt_43.2967_5.3764,"Marseille, France","(5.3764, 43.2967)",grid_42.6_5.8,grid_42.6_5.8,"(5.8, 42.6)",84.76671785309478,2023.22,1445,1443
pt_41.9256_8.7364-grid_43.3_7.4,pt_41.9256_8.7364,"Ajaccio, France","(8.7364, 41.9256)",grid_43.3_7.4,grid_43.3_7.4,"(7.4, 43.3)",187.96626471962264,2023.22,1446,1442
pt_58.45_6.0067-pt_58.97_5.7314,pt_58.45_6.0067,"Egersund, Norway","(6.0067, 58.45)",pt_58.97_5.7314,"Stavanger, Norway","(5.7314, 58.97)",60.080171276603515,2023.23,1447,1448
pt_58.45_6.0067-grid_58.0_6.7,pt_58.45_6.0067,"Egersund, Norway","(6.0067, 58.45)",grid_58.0_6.7,grid_58.0_6.7,"(6.7, 58.0)",64.58939984194721,2023.23,1447,1449
grid_58.0_6.7-grid_58.0_8.0,grid_58.0_6.7,grid_58.0_6.7,"(6.7, 58.0)",grid_58.0_8.0,grid_58.0_8.0,"(8.0, 58.0)",76.87153473963562,2023.23,1449,1450
grid_58.0_8.0-grid_58.3_9.0,grid_58.0_8.0,grid_58.0_8.0,"(8.0, 58.0)",grid_58.3_9.0,grid_58.3_9.0,"(9.0, 58.3)",67.70417883340977,2023.23,1450,1451
grid_58.3_9.0-grid_58.7_10.3,grid_58.3_9.0,grid_58.3_9.0,"(9.0, 58.3)",grid_58.7_10.3,grid_58.7_10.3,"(10.3, 58.7)",87.92094070839255,2023.23,1451,1452
grid_58.7_10.3-pt_59.0_10.655365,grid_58.7_10.3,grid_58.7_10.3,"(10.3, 58.7)",pt_59.0_10.655365,"Moss, Norway","(10.655365, 59.0)",39.21146719352417,2023.23,1452,1453
pt_59.6667_10.6333-pt_59.0_10.655365,pt_59.6667_10.6333,"Drobak, Norway","(10.6333, 59.6667)",pt_59.0_10.655365,"Moss, Norway","(10.655365, 59.0)",74.28158174821469,2023.23,1454,1453
pt_60.0_11.0-pt_59.6667_10.6333,pt_60.0_11.0,"Oslo, Norway","(11.0, 60.0)",pt_59.6667_10.6333,"Drobak, Norway","(10.6333, 59.6667)",42.44685917379076,2023.23,1455,1454
pt_58.0953_6.7936-grid_58.0_6.7,pt_58.0953_6.7936,"Lista, Norway","(6.7936, 58.0953)",grid_58.0_6.7,grid_58.0_6.7,"(6.7, 58.0)",11.967365373623208,2023.23,1456,1449
pt_58.1467_7.9956-grid_58.0_8.0,pt_58.1467_7.9956,"Kristiansand, Norway","(7.9956, 58.1467)",grid_58.0_8.0,grid_58.0_8.0,"(8.0, 58.0)",16.34135357188375,2023.23,1457,1450
pt_58.4667_8.7667-grid_58.3_9.0,pt_58.4667_8.7667,"Arendal, Norway","(8.7667, 58.4667)",grid_58.3_9.0,grid_58.3_9.0,"(9.0, 58.3)",23.044033314878444,2023.23,1458,1451
pt_59.0_10.0-grid_58.7_10.3,pt_59.0_10.0,"Larvik, Norway","(10.0, 59.0)",grid_58.7_10.3,grid_58.7_10.3,"(10.3, 58.7)",37.6382288038792,2023.23,1459,1452
pt_59.0_11.0-pt_59.0_10.655365,pt_59.0_11.0,"Capri Strand, Sweden","(11.0, 59.0)",pt_59.0_10.655365,"Moss, Norway","(10.655365, 59.0)",19.807977901758957,2023.23,1460,1453
pt_41.0_19.0-pt_40.0_18.0,pt_41.0_19.0,"Seman, Albania","(19.0, 41.0)",pt_40.0_18.0,"San Foca, Italy","(18.0, 40.0)",139.69875539274926,2023.27,1461,1462
pt_-30.05_30.8833-pt_-21.0_57.0,pt_-30.05_30.8833,"Amanzimtoti, South Africa","(30.8833, -30.05)",pt_-21.0_57.0,"Baie Jacotet, nan","(57.0, -21.0)",2801.7744485378853,2023.29,1463,1464
pt_6.45_3.4-grid_4.2_2.8,pt_6.45_3.4,"Lagos, Nigeria","(3.4, 6.45)",grid_4.2_2.8,grid_4.2_2.8,"(2.8, 4.2)",257.5476012964707,2023.2,1465,1466
grid_4.2_2.8-grid_2.6_2.3,grid_4.2_2.8,grid_4.2_2.8,"(2.8, 4.2)",grid_2.6_2.3,grid_2.6_2.3,"(2.3, 2.6)",185.44408875941224,2023.2,1466,1467
grid_2.6_2.3-grid_2.4_1.7,grid_2.6_2.3,grid_2.6_2.3,"(2.3, 2.6)",grid_2.4_1.7,grid_2.4_1.7,"(1.7, 2.4)",70.29779593912787,2023.2,1467,1468
grid_2.4_1.7-grid_1.4_-4.4,grid_2.4_1.7,grid_2.4_1.7,"(1.7, 2.4)",grid_1.4_-4.4,grid_1.4_-4.4,"(-4.4, 1.4)",687.6181517853735,2023.2,1468,1469
grid_1.4_-4.4-grid_14.6_-20.5,grid_1.4_-4.4,grid_1.4_-4.4,"(-4.4, 1.4)",grid_14.6_-20.5,grid_14.6_-20.5,"(-20.5, 14.6)",2294.9071957234214,2023.2,1469,1470
grid_14.6_-20.5-grid_29.0_-18.0,grid_14.6_-20.5,grid_14.6_-20.5,"(-20.5, 14.6)",grid_29.0_-18.0,grid_29.0_-18.0,"(-18.0, 29.0)",1615.1968754305092,2023.2,1470,1471
grid_29.0_-18.0-grid_39.8_-13.5,grid_29.0_-18.0,grid_29.0_-18.0,"(-18.0, 29.0)",grid_39.8_-13.5,grid_39.8_-13.5,"(-13.5, 39.8)",1266.999546469854,2023.2,1471,1472
grid_39.8_-13.5-pt_50.824_-4.542,grid_39.8_-13.5,grid_39.8_-13.5,"(-13.5, 39.8)",pt_50.824_-4.542,"Bude, Great Britain","(-4.542, 50.824)",1409.8977531829717,2023.2,1472,1473
pt_-34.0_18.0-grid_-36.8_25.5,pt_-34.0_18.0,"Duynefontein, South Africa","(18.0, -34.0)",grid_-36.8_25.5,grid_-36.8_25.5,"(25.5, -36.8)",748.4904640703891,2023.2,1474,1475
grid_-36.8_25.5-grid_-32.0_33.6,grid_-36.8_25.5,grid_-36.8_25.5,"(25.5, -36.8)",grid_-32.0_33.6,grid_-32.0_33.6,"(33.6, -32.0)",914.9611052903259,2023.2,1475,1476
grid_-32.0_33.6-grid_-27.7_36.9,grid_-32.0_33.6,grid_-32.0_33.6,"(33.6, -32.0)",grid_-27.7_36.9,grid_-27.7_36.9,"(36.9, -27.7)",573.3976921944734,2023.2,1476,1477
grid_-27.7_36.9-grid_-15.6_42.7,grid_-27.7_36.9,grid_-27.7_36.9,"(36.9, -27.7)",grid_-15.6_42.7,grid_-15.6_42.7,"(42.7, -15.6)",1467.496998805902,2023.2,1477,1478
grid_-15.6_42.7-grid_-14.2_43.4,grid_-15.6_42.7,grid_-15.6_42.7,"(42.7, -15.6)",grid_-14.2_43.4,grid_-14.2_43.4,"(43.4, -14.2)",172.24672244636923,2023.2,1478,1479
grid_-14.2_43.4-grid_-12.0_44.4,grid_-14.2_43.4,grid_-14.2_43.4,"(43.4, -14.2)",grid_-12.0_44.4,grid_-12.0_44.4,"(44.4, -12.0)",266.4509485595004,2023.2,1479,1480
grid_-12.0_44.4-grid_-8.8_46.0,grid_-12.0_44.4,grid_-12.0_44.4,"(44.4, -12.0)",grid_-8.8_46.0,grid_-8.8_46.0,"(46.0, -8.8)",394.9321406933243,2023.2,1480,1481
grid_-8.8_46.0-grid_-7.4_46.7,grid_-8.8_46.0,grid_-8.8_46.0,"(46.0, -8.8)",grid_-7.4_46.7,grid_-7.4_46.7,"(46.7, -7.4)",172.99097044245326,2023.2,1481,1482
grid_-7.4_46.7-grid_-2.9_48.5,grid_-7.4_46.7,grid_-7.4_46.7,"(46.7, -7.4)",grid_-2.9_48.5,grid_-2.9_48.5,"(48.5, -2.9)",536.1348763195099,2023.2,1482,1483
grid_-2.9_48.5-grid_-1.4_49.0,grid_-2.9_48.5,grid_-2.9_48.5,"(48.5, -2.9)",grid_-1.4_49.0,grid_-1.4_49.0,"(49.0, -1.4)",174.94089718108566,2023.2,1483,1484
grid_-1.4_49.0-grid_9.3_54.2,grid_-1.4_49.0,grid_-1.4_49.0,"(49.0, -1.4)",grid_9.3_54.2,grid_9.3_54.2,"(54.2, 9.3)",1316.270535920035,2023.2,1484,1485
grid_9.3_54.2-grid_9.7_54.0,grid_9.3_54.2,grid_9.3_54.2,"(54.2, 9.3)",grid_9.7_54.0,grid_9.7_54.0,"(54.0, 9.7)",49.3923306243556,2023.2,1485,1486
grid_9.7_54.0-grid_12.3_44.4,grid_9.7_54.0,grid_9.7_54.0,"(54.0, 9.7)",grid_12.3_44.4,grid_12.3_44.4,"(44.4, 12.3)",1087.7258523963997,2023.2,1486,1487
grid_12.3_44.4-grid_12.2_44.0,grid_12.3_44.4,grid_12.3_44.4,"(44.4, 12.3)",grid_12.2_44.0,grid_12.2_44.0,"(44.0, 12.2)",44.904463961801255,2023.2,1487,1488
grid_12.2_44.0-grid_20.4_38.9,grid_12.2_44.0,grid_12.2_44.0,"(44.0, 12.2)",grid_20.4_38.9,grid_20.4_38.9,"(38.9, 20.4)",1058.2436262316594,2023.2,1488,1489
grid_20.4_38.9-grid_21.0_38.5,grid_20.4_38.9,grid_20.4_38.9,"(38.9, 20.4)",grid_21.0_38.5,grid_21.0_38.5,"(38.5, 21.0)",78.41612341213434,2023.2,1489,1490
grid_21.0_38.5-grid_23.1_37.1,grid_21.0_38.5,grid_21.0_38.5,"(38.5, 21.0)",grid_23.1_37.1,grid_23.1_37.1,"(37.1, 23.1)",273.7771645067979,2023.2,1490,1491
grid_23.1_37.1-grid_26.7_34.7,grid_23.1_37.1,grid_23.1_37.1,"(37.1, 23.1)",grid_26.7_34.7,grid_26.7_34.7,"(34.7, 26.7)",466.6744642503835,2023.2,1491,1492
grid_26.7_34.7-grid_28.5_33.5,grid_26.7_34.7,grid_26.7_34.7,"(34.7, 26.7)",grid_28.5_33.5,grid_28.5_33.5,"(33.5, 28.5)",231.98702780107706,2023.2,1492,1493
grid_28.5_33.5-pt_29.0_33.0,grid_28.5_33.5,grid_28.5_33.5,"(33.5, 28.5)",pt_29.0_33.0,"Zafarana, Egypt","(33.0, 29.0)",73.86378030770427,2023.2,1493,1494
pt_29.9667_32.5333-pt_29.0_33.0,pt_29.9667_32.5333,"Suez, Egypt","(32.5333, 29.9667)",pt_29.0_33.0,"Zafarana, Egypt","(33.0, 29.0)",116.3194391286474,2023.2,1495,1494
pt_29.9667_32.5333-pt_31.2625_32.3061,pt_29.9667_32.5333,"Suez, Egypt","(32.5333, 29.9667)",pt_31.2625_32.3061,"Port Said, Egypt","(32.3061, 31.2625)",145.29846262363577,2023.2,1495,1496
pt_31.2625_32.3061-grid_36.0_18.9,pt_31.2625_32.3061,"Port Said, Egypt","(32.3061, 31.2625)",grid_36.0_18.9,grid_36.0_18.9,"(18.9, 36.0)",1348.7170913662314,2023.2,1496,1497
grid_36.0_18.9-pt_44.4072_8.934,grid_36.0_18.9,grid_36.0_18.9,"(18.9, 36.0)",pt_44.4072_8.934,"Genoa, Italy","(8.934, 44.4072)",1259.6025666610367,2023.2,1497,1498
pt_41.3825_2.1769-grid_42.6_5.8,pt_41.3825_2.1769,"Barcelona, Spain","(2.1769, 41.3825)",grid_42.6_5.8,grid_42.6_5.8,"(5.8, 42.6)",329.2311384294635,2023.2,1499,1500
grid_42.6_5.8-pt_44.4072_8.934,grid_42.6_5.8,grid_42.6_5.8,"(5.8, 42.6)",pt_44.4072_8.934,"Genoa, Italy","(8.934, 44.4072)",323.3036303254481,2023.2,1500,1498
pt_-33.3511_18.1496-grid_-11.7_6.4,pt_-33.3511_18.1496,"Yzerfonstein, South Africa","(18.1496, -33.3511)",grid_-11.7_6.4,grid_-11.7_6.4,"(6.4, -11.7)",2680.1630813377965,2023.2,1501,1502
grid_-11.7_6.4-grid_-8.1_5.2,grid_-11.7_6.4,grid_-11.7_6.4,"(6.4, -11.7)",grid_-8.1_5.2,grid_-8.1_5.2,"(5.2, -8.1)",419.36500695852516,2023.2,1502,1503
grid_-8.1_5.2-grid_2.4_1.7,grid_-8.1_5.2,grid_-8.1_5.2,"(5.2, -8.1)",grid_2.4_1.7,grid_2.4_1.7,"(1.7, 2.4)",1224.3927694978074,2023.2,1503,1468
pt_38.6872_-9.3342-grid_39.8_-13.5,pt_38.6872_-9.3342,"Carcavelos, Portugal","(-9.3342, 38.6872)",grid_39.8_-13.5,grid_39.8_-13.5,"(-13.5, 39.8)",380.21035557741635,2023.2,1504,1472
pt_27.9586_-15.5925-grid_29.0_-18.0,pt_27.9586_-15.5925,"Gran Canaria, nan","(-15.5925, 27.9586)",grid_29.0_-18.0,grid_29.0_-18.0,"(-18.0, 29.0)",262.476896596734,2023.2,1505,1471
pt_14.7319_-17.4572-grid_14.6_-20.5,pt_14.7319_-17.4572,"Dakar, Senegal","(-17.4572, 14.7319)",grid_14.6_-20.5,grid_14.6_-20.5,"(-20.5, 14.6)",328.0793416558133,2023.2,1506,1470
pt_5.0_-4.0-grid_1.4_-4.4,pt_5.0_-4.0,"Abidjan, Ivory Coast","(-4.0, 5.0)",grid_1.4_-4.4,grid_1.4_-4.4,"(-4.4, 1.4)",400.55529195050605,2023.2,1507,1469
pt_5.5461_-0.2067-grid_4.2_2.8,pt_5.5461_-0.2067,"Accra, Ghana","(-0.2067, 5.5461)",grid_4.2_2.8,grid_4.2_2.8,"(2.8, 4.2)",365.2072543946158,2023.2,1508,1466
pt_0.3901_9.4544-grid_0.7_8.3,pt_0.3901_9.4544,"Libreville, Gabon","(9.4544, 0.3901)",grid_0.7_8.3,grid_0.7_8.3,"(8.3, 0.7)",132.99176092886114,2023.2,1509,1510
grid_0.7_8.3-grid_2.6_2.3,grid_0.7_8.3,grid_0.7_8.3,"(8.3, 0.7)",grid_2.6_2.3,grid_2.6_2.3,"(2.3, 2.6)",699.8883651339738,2023.2,1510,1467
pt_-33.9581_25.6-grid_-36.8_25.5,pt_-33.9581_25.6,"Gqeberha, South Africa","(25.6, -33.9581)",grid_-36.8_25.5,grid_-36.8_25.5,"(25.5, -36.8)",315.43284601630063,2023.2,1511,1475
pt_2.0392_45.3419-grid_-1.4_49.0,pt_2.0392_45.3419,"Mogadishu, Somalia","(45.3419, 2.0392)",grid_-1.4_49.0,grid_-1.4_49.0,"(49.0, -1.4)",557.12742654876,2023.2,1512,1484
pt_-5.0_55.0-grid_-2.9_48.5,pt_-5.0_55.0,"Carana, nan","(55.0, -5.0)",grid_-2.9_48.5,grid_-2.9_48.5,"(48.5, -2.9)",758.2603454569518,2023.2,1513,1483
pt_10.4333_45.0-grid_12.3_44.4,pt_10.4333_45.0,"Berbera, Somalia","(45.0, 10.4333)",grid_12.3_44.4,grid_12.3_44.4,"(44.4, 12.3)",216.62533301570508,2023.2,1514,1487
pt_11.599721_43.146057-grid_12.2_44.0,pt_11.599721_43.146057,"Djibouti City, Djibouti","(43.146057, 11.599721)",grid_12.2_44.0,grid_12.2_44.0,"(44.0, 12.2)",114.29830401905363,2023.2,1515,1488
pt_17.0197_54.0897-grid_9.7_54.0,pt_17.0197_54.0897,"Salalah, Oman","(54.0897, 17.0197)",grid_9.7_54.0,grid_9.7_54.0,"(54.0, 9.7)",809.872747146994,2023.2,1516,1486
pt_19.6158_37.2164-grid_20.4_38.9,pt_19.6158_37.2164,"Port Sudan, Sudan","(37.2164, 19.6158)",grid_20.4_38.9,grid_20.4_38.9,"(38.9, 20.4)",196.40124069708128,2023.2,1517,1489
pt_21.5428_39.1728-grid_21.0_38.5,pt_21.5428_39.1728,"Jeddah, Saudi Arabia","(39.1728, 21.5428)",grid_21.0_38.5,grid_21.0_38.5,"(38.5, 21.0)",92.12623833961442,2023.2,1518,1490
pt_24.0445_38.4074-grid_23.1_37.1,pt_24.0445_38.4074,"Yanbu, Saudi Arabia","(38.4074, 24.0445)",grid_23.1_37.1,grid_23.1_37.1,"(37.1, 23.1)",169.57232035096902,2023.2,1519,1491
pt_27.3493_35.6962-grid_26.7_34.7,pt_27.3493_35.6962,"Duba, Saudi Arabia","(35.6962, 27.3493)",grid_26.7_34.7,grid_26.7_34.7,"(34.7, 26.7)",122.26357798916376,2023.2,1520,1492
pt_28.3597_33.0775-grid_28.5_33.5,pt_28.3597_33.0775,"Ras Ghareb, Egypt","(33.0775, 28.3597)",grid_28.5_33.5,grid_28.5_33.5,"(33.5, 28.5)",44.21593038005965,2023.2,1521,1493
pt_-30.05_30.8833-grid_-32.0_33.6,pt_-30.05_30.8833,"Amanzimtoti, South Africa","(30.8833, -30.05)",grid_-32.0_33.6,grid_-32.0_33.6,"(33.6, -32.0)",337.64847336500367,2023.2,1522,1476
pt_19.0758_72.8775-grid_15.3_65.0,pt_19.0758_72.8775,"Mumbai, India","(72.8775, 19.0758)",grid_15.3_65.0,grid_15.3_65.0,"(65.0, 15.3)",936.1851605398779,2023.2,1523,1524
grid_15.3_65.0-grid_9.3_54.2,grid_15.3_65.0,grid_15.3_65.0,"(65.0, 15.3)",grid_9.3_54.2,grid_9.3_54.2,"(54.2, 9.3)",1348.7688197596863,2023.2,1524,1485
pt_-26.0_33.0-grid_-27.7_36.9,pt_-26.0_33.0,"Maputo, Mozambique","(33.0, -26.0)",grid_-27.7_36.9,grid_-27.7_36.9,"(36.9, -27.7)",430.91487945362405,2023.2,1525,1477
pt_-15.7167_46.3167-grid_-14.2_43.4,pt_-15.7167_46.3167,"Mahajanga, Madagascar","(46.3167, -15.7167)",grid_-14.2_43.4,grid_-14.2_43.4,"(43.4, -14.2)",355.8037933529756,2023.2,1526,1479
pt_-14.55_40.6833-grid_-15.6_42.7,pt_-14.55_40.6833,"Nacala, Mozambique","(40.6833, -14.55)",grid_-15.6_42.7,grid_-15.6_42.7,"(42.7, -15.6)",245.9833033929875,2023.2,1527,1478
pt_-11.7036_43.2536-grid_-12.0_44.4,pt_-11.7036_43.2536,"Moroni, nan","(43.2536, -11.7036)",grid_-12.0_44.4,grid_-12.0_44.4,"(44.4, -12.0)",129.14508075644355,2023.2,1528,1480
pt_-6.816084_39.0-grid_-8.8_46.0,pt_-6.816084_39.0,"Dar Es Salaam, Tanzania","(39.0, -6.8160837)",grid_-8.8_46.0,grid_-8.8_46.0,"(46.0, -8.8)",802.5839722670175,2023.2,1529,1481
pt_-3.95_39.7444-grid_-7.4_46.7,pt_-3.95_39.7444,"Mtwapa, Kenya","(39.7444, -3.95)",grid_-7.4_46.7,grid_-7.4_46.7,"(46.7, -7.4)",859.6941621613292,2023.2,1530,1482
pt_-4.05_39.6667-grid_-7.4_46.7,pt_-4.05_39.6667,"Mombasa, Kenya","(39.6667, -4.05)",grid_-7.4_46.7,grid_-7.4_46.7,"(46.7, -7.4)",862.5533205355385,2023.2,1531,1482
pt_39.25_20.5333-grid_36.0_18.9,pt_39.25_20.5333,"Tympaki, Greece","(20.5333, 39.25)",grid_36.0_18.9,grid_36.0_18.9,"(18.9, 36.0)",388.4442012574946,2023.2,1532,1497
pt_43.2967_5.3764-grid_42.6_5.8,pt_43.2967_5.3764,"Marseille, France","(5.3764, 43.2967)",grid_42.6_5.8,grid_42.6_5.8,"(5.8, 42.6)",84.76671785309478,2023.2,1533,1500
pt_-5.0_12.0-grid_-8.1_5.2,pt_-5.0_12.0,"Pointe-Noire, Republic of Congo","(12.0, -5.0)",grid_-8.1_5.2,grid_-8.1_5.2,"(5.2, -8.1)",826.4254531357485,2023.2,1534,1503
pt_-8.8383_13.2344-grid_-11.7_6.4,pt_-8.8383_13.2344,"Luanda, Angola","(13.2344, -8.8383)",grid_-11.7_6.4,grid_-11.7_6.4,"(6.4, -11.7)",812.7652460642576,2023.2,1535,1502
pt_5.0_8.0-grid_0.7_8.3,pt_5.0_8.0,"Kwa Ibo, Nigeria","(8.0, 5.0)",grid_0.7_8.3,grid_0.7_8.3,"(8.3, 0.7)",476.65134341429695,2023.2,1536,1510
pt_29.375_47.98-grid_29.4_48.1,pt_29.375_47.98,"Kuwait City, Kuwait","(47.98, 29.375)",grid_29.4_48.1,grid_29.4_48.1,"(48.1, 29.4)",11.973850409779812,2023.2,1537,1538
grid_29.4_48.1-grid_27.6_51.5,grid_29.4_48.1,grid_29.4_48.1,"(48.1, 29.4)",grid_27.6_51.5,grid_27.6_51.5,"(51.5, 27.6)",388.0420817616892,2023.2,1538,1539
grid_27.6_51.5-grid_26.8_52.9,grid_27.6_51.5,grid_27.6_51.5,"(51.5, 27.6)",grid_26.8_52.9,grid_26.8_52.9,"(52.9, 26.8)",164.61394016655623,2023.2,1539,1540
grid_26.8_52.9-grid_26.2_54.5,grid_26.8_52.9,grid_26.8_52.9,"(52.9, 26.8)",grid_26.2_54.5,grid_26.2_54.5,"(54.5, 26.2)",172.8007148079451,2023.2,1540,1541
grid_26.2_54.5-grid_25.4_56.3,grid_26.2_54.5,grid_26.2_54.5,"(54.5, 26.2)",grid_25.4_56.3,grid_25.4_56.3,"(56.3, 25.4)",201.09577920237322,2023.2,1541,1542
grid_25.4_56.3-grid_24.3_58.4,grid_25.4_56.3,grid_25.4_56.3,"(56.3, 25.4)",grid_24.3_58.4,grid_24.3_58.4,"(58.4, 24.3)",244.73364197090896,2023.2,1542,1543
grid_24.3_58.4-grid_20.1_62.5,grid_24.3_58.4,grid_24.3_58.4,"(58.4, 24.3)",grid_20.1_62.5,grid_20.1_62.5,"(62.5, 20.1)",628.4189995436897,2023.2,1543,1544
grid_20.1_62.5-grid_15.3_65.0,grid_20.1_62.5,grid_20.1_62.5,"(62.5, 20.1)",grid_15.3_65.0,grid_15.3_65.0,"(65.0, 15.3)",593.7244620227157,2023.2,1544,1524
